run,metric,tokens,value
1gpu,train,250116796,3.432700
1gpu,train,251154625,3.363149
1gpu,train,252192454,3.389074
1gpu,train,253230283,3.328766
1gpu,train,254268112,3.376393
1gpu,train,255305941,3.382400
1gpu,train,256343770,3.323834
1gpu,train,257381599,3.356795
1gpu,train,258419428,3.339865
1gpu,train,259457257,3.324782
1gpu,train,260495086,3.337185
1gpu,train,261532915,3.314405
1gpu,train,262570744,3.351914
1gpu,train,263608573,3.369142
1gpu,train,264646403,3.321729
1gpu,train,265684232,3.352247
1gpu,train,266722061,3.315911
1gpu,train,267759890,3.311512
1gpu,train,268797719,3.336980
1gpu,train,269835548,3.341001
1gpu,train,270873377,3.342499
1gpu,train,271911206,3.348255
1gpu,train,272949035,3.341908
1gpu,train,273986864,3.306319
1gpu,train,275024693,3.299057
1gpu,train,276062522,3.314003
1gpu,train,277100351,3.332364
1gpu,train,278138180,3.311247
1gpu,train,279176009,3.331303
1gpu,train,280213838,3.358595
1gpu,train,281251667,3.311553
1gpu,train,282289496,3.328549
1gpu,train,283327325,3.314659
1gpu,train,284365154,3.360748
1gpu,train,285402983,3.317317
1gpu,train,286440812,3.304250
1gpu,train,287478641,3.271525
1gpu,train,288516470,3.289943
1gpu,train,289554299,3.294840
1gpu,train,290592128,3.282256
1gpu,train,291629957,3.267226
1gpu,train,292667786,3.372952
1gpu,train,293705615,3.318044
1gpu,train,294743444,3.289856
1gpu,train,295781273,3.330045
1gpu,train,296819102,3.290277
1gpu,train,297856931,3.259637
1gpu,train,298894760,3.260558
1gpu,train,299932590,3.292138
1gpu,train,300970419,3.256815
1gpu,train,302008248,3.298297
1gpu,train,303046077,3.243896
1gpu,train,304083906,3.220208
1gpu,train,305121735,3.281809
1gpu,train,306159564,3.297849
1gpu,train,307197393,3.297592
1gpu,train,308235222,3.244545
1gpu,train,309273051,3.252110
1gpu,train,310310880,3.287573
1gpu,train,311348709,3.283105
1gpu,train,312386538,3.246006
1gpu,train,313424367,3.289013
1gpu,train,314462196,3.254099
1gpu,train,315500025,3.270658
1gpu,train,316537854,3.262565
1gpu,train,317575683,3.169560
1gpu,train,318613512,3.282139
1gpu,train,319651341,3.248319
1gpu,train,320689170,3.258265
1gpu,train,321726999,3.283005
1gpu,train,322764828,3.275932
1gpu,train,323802657,3.241074
1gpu,train,324840486,3.263901
1gpu,train,325878315,3.233076
1gpu,train,326916144,3.309380
1gpu,train,327953973,3.247968
1gpu,train,328991802,3.252144
1gpu,train,330029631,3.271765
1gpu,train,331067460,3.303870
1gpu,train,332105289,3.270235
1gpu,train,333143118,3.328079
1gpu,train,334180948,3.220408
1gpu,train,335218777,3.291508
1gpu,train,336256606,3.246305
1gpu,train,337294435,3.209646
1gpu,train,338332264,3.276237
1gpu,train,339370093,3.253799
1gpu,train,340407922,3.268679
1gpu,train,341445751,3.266601
1gpu,train,342483580,3.268764
1gpu,train,343521409,3.227805
1gpu,train,344559238,3.263287
1gpu,train,345597067,3.214857
1gpu,train,346634896,3.217103
1gpu,train,347672725,3.227405
1gpu,train,348710554,3.238559
1gpu,train,349748383,3.233334
1gpu,train,350786212,3.202399
1gpu,train,351824041,3.254379
1gpu,train,352861870,3.207606
1gpu,train,353899699,3.236096
1gpu,train,354937528,3.196838
1gpu,train,355975357,3.253651
1gpu,train,357013186,3.194864
1gpu,train,358051015,3.205200
1gpu,train,359088844,3.272242
1gpu,train,360126673,3.213256
1gpu,train,361164502,3.266883
1gpu,train,362202331,3.204584
1gpu,train,363240160,3.208061
1gpu,train,364277989,3.209092
1gpu,train,365315818,3.234463
1gpu,train,366353647,3.206212
1gpu,train,367391476,3.201291
1gpu,train,368429305,3.178321
1gpu,train,369467135,3.234281
1gpu,train,370504964,3.212150
1gpu,train,371542793,3.205447
1gpu,train,372580622,3.214472
1gpu,train,373618451,3.161757
1gpu,train,374656280,3.252553
1gpu,train,375694109,3.190862
1gpu,train,376731938,3.185040
1gpu,train,377769767,3.227378
1gpu,train,378807596,3.251971
1gpu,train,379845425,3.373045
1gpu,train,380883254,3.196568
1gpu,train,381921083,3.243114
1gpu,train,382958912,3.201954
1gpu,train,383996741,3.223564
1gpu,train,385034570,3.237266
1gpu,train,386072399,3.230130
1gpu,train,387110228,3.183730
1gpu,train,388148057,3.201913
1gpu,train,389185886,3.188155
1gpu,train,390223715,3.181157
1gpu,train,391261544,3.152213
1gpu,train,392299373,3.169970
1gpu,train,393337202,3.212947
1gpu,train,394375031,3.162608
1gpu,train,395412860,3.166782
1gpu,train,396450689,3.178594
1gpu,train,397488518,3.202008
1gpu,train,398526347,3.182085
1gpu,train,399564176,3.190940
1gpu,train,400602005,3.183588
1gpu,train,401639834,3.197728
1gpu,train,402677663,3.214007
1gpu,train,403715492,3.214879
1gpu,train,404753322,3.146541
1gpu,train,405791151,3.200835
1gpu,train,406828980,3.202618
1gpu,train,407866809,3.198612
1gpu,train,408904638,3.160882
1gpu,train,409942467,3.186244
1gpu,train,410980296,3.189922
1gpu,train,412018125,3.158157
1gpu,train,413055954,3.212010
1gpu,train,414093783,3.198153
1gpu,train,415131612,3.204078
1gpu,train,416169441,3.161721
1gpu,train,417207270,3.204807
1gpu,train,418245099,3.195216
1gpu,train,419282928,3.196501
1gpu,train,420320757,3.208111
1gpu,train,421358586,3.153821
1gpu,train,422396415,3.170238
1gpu,train,423434244,3.172147
1gpu,train,424472073,3.234362
1gpu,train,425509902,3.235497
1gpu,train,426547731,3.211523
1gpu,train,427585560,3.191295
1gpu,train,428623389,3.190151
1gpu,train,429661218,3.150788
1gpu,train,430699047,3.150004
1gpu,train,431736876,3.153389
1gpu,train,432774705,3.167935
1gpu,train,433812534,3.190122
1gpu,train,434850363,3.173744
1gpu,train,435888192,3.163769
1gpu,train,436926021,3.168653
1gpu,train,437963850,3.161419
1gpu,train,439001679,3.154004
1gpu,train,440039509,3.149264
1gpu,train,441077338,3.199771
1gpu,train,442115167,3.135722
1gpu,train,443152996,3.185916
1gpu,train,444190825,3.151237
1gpu,train,445228654,3.174041
1gpu,train,446266483,3.141523
1gpu,train,447304312,3.144833
1gpu,train,448342141,3.159690
1gpu,train,449379970,3.129298
1gpu,train,450417799,3.151057
1gpu,train,451455628,3.127910
1gpu,train,452493457,3.170472
1gpu,train,453531286,3.178452
1gpu,train,454569115,3.116418
1gpu,train,455606944,3.164206
1gpu,train,456644773,3.154724
1gpu,train,457682602,3.137883
1gpu,train,458720431,3.172391
1gpu,train,459758260,3.145524
1gpu,train,460796089,3.163931
1gpu,train,461833918,3.132491
1gpu,train,462871747,3.145396
1gpu,train,463909576,3.197121
1gpu,train,464947405,3.157426
1gpu,train,465985234,3.168600
1gpu,train,467023063,3.124498
1gpu,train,468060892,3.119185
1gpu,train,469098721,3.116558
1gpu,train,470136550,3.139696
1gpu,train,471174379,3.093369
1gpu,train,472212208,3.167660
1gpu,train,473250037,3.157145
1gpu,train,474287866,3.143431
1gpu,train,475325696,3.105833
1gpu,train,476363525,3.133694
1gpu,train,477401354,3.185612
1gpu,train,478439183,3.158333
1gpu,train,479477012,3.121373
1gpu,train,480514841,3.153049
1gpu,train,481552670,3.132524
1gpu,train,482590499,3.121037
1gpu,train,483628328,3.117566
1gpu,train,484666157,3.152409
1gpu,train,485703986,3.138432
1gpu,train,486741815,3.139926
1gpu,train,487779644,3.177267
1gpu,train,488817473,3.165445
1gpu,train,489855302,3.118239
1gpu,train,490893131,3.178680
1gpu,train,491930960,3.093701
1gpu,train,492968789,3.108823
1gpu,train,494006618,3.065348
1gpu,train,495044447,3.123351
1gpu,train,496082276,3.156504
1gpu,train,497120105,3.120108
1gpu,train,498157934,3.125371
1gpu,train,499195763,3.149757
1gpu,train,500233592,3.159339
1gpu,train,501271421,3.149260
1gpu,train,502309250,3.105548
1gpu,train,503347079,3.097899
1gpu,train,504384908,3.119332
1gpu,train,505422737,3.122255
1gpu,train,506460566,3.156772
1gpu,train,507498395,3.106659
1gpu,train,508536224,3.105519
1gpu,train,509574053,3.129019
1gpu,train,510611883,3.141935
1gpu,train,511649712,3.126694
1gpu,train,512687541,3.163595
1gpu,train,513725370,3.100773
1gpu,train,514763199,3.105669
1gpu,train,515801028,3.162009
1gpu,train,516838857,3.140430
1gpu,train,517876686,3.160688
1gpu,train,518914515,3.162858
1gpu,train,519952344,3.182155
1gpu,train,520990173,3.120950
1gpu,train,522028002,3.106627
1gpu,train,523065831,3.136360
1gpu,train,524103660,3.092558
1gpu,train,525141489,3.132854
1gpu,train,526179318,3.126472
1gpu,train,527217147,3.159641
1gpu,train,528254976,3.151145
1gpu,train,529292805,3.118001
1gpu,train,530330634,3.123832
1gpu,train,531368463,3.172754
1gpu,train,532406292,3.100364
1gpu,train,533444121,3.149375
1gpu,train,534481950,3.131694
1gpu,train,535519779,3.118836
1gpu,train,536557608,3.076401
1gpu,train,537595437,3.150634
1gpu,train,538633266,3.124100
1gpu,train,539671095,3.124050
1gpu,train,540708924,3.156968
1gpu,train,541746753,3.145163
1gpu,train,542784582,3.092063
1gpu,train,543822411,3.072063
1gpu,train,544860240,3.118025
1gpu,train,545898070,3.092065
1gpu,train,546935899,3.121121
1gpu,train,547973728,3.147533
1gpu,train,549011557,3.070428
1gpu,train,550049386,3.126579
1gpu,train,551087215,3.162501
1gpu,train,552125044,3.102409
1gpu,train,553162873,3.120908
1gpu,train,554200702,3.109015
1gpu,train,555238531,3.074388
1gpu,train,556276360,3.084686
1gpu,train,557314189,3.078336
1gpu,train,558352018,3.087854
1gpu,train,559389847,3.099288
1gpu,train,560427676,3.083231
1gpu,train,561465505,3.155032
1gpu,train,562503334,3.135977
1gpu,train,563541163,3.091182
1gpu,train,564578992,3.105064
1gpu,train,565616821,3.078001
1gpu,train,566654650,3.099216
1gpu,train,567692479,3.088094
1gpu,train,568730308,3.118723
1gpu,train,569768137,3.078610
1gpu,train,570805966,3.066596
1gpu,train,571843795,3.093671
1gpu,train,572881624,3.052669
1gpu,train,573919453,3.073712
1gpu,train,574957282,3.060060
1gpu,train,575995111,3.127119
1gpu,train,577032940,3.100867
1gpu,train,578070769,3.107741
1gpu,train,579108598,3.118873
1gpu,train,580146427,3.074424
1gpu,train,581184257,3.074716
1gpu,train,582222086,3.083346
1gpu,train,583259915,3.102244
1gpu,train,584297744,3.154586
1gpu,train,585335573,3.106269
1gpu,train,586373402,3.061255
1gpu,train,587411231,3.044015
1gpu,train,588449060,3.136803
1gpu,train,589486889,3.103711
1gpu,train,590524718,3.127352
1gpu,train,591562547,3.117266
1gpu,train,592600376,3.103116
1gpu,train,593638205,3.049003
1gpu,train,594676034,3.085465
1gpu,train,595713863,3.100092
1gpu,train,596751692,3.134432
1gpu,train,597789521,3.117173
1gpu,train,598827350,3.117273
1gpu,train,599865179,3.045316
1gpu,train,600903008,3.069835
1gpu,train,601940837,3.067032
1gpu,train,602978666,3.100944
1gpu,train,604016495,3.117492
1gpu,train,605054324,3.116201
1gpu,train,606092153,3.107641
1gpu,train,607129982,3.065844
1gpu,train,608167811,3.112934
1gpu,train,609205640,3.053489
1gpu,train,610243469,3.080660
1gpu,train,611281298,3.102745
1gpu,train,612319127,3.099184
1gpu,train,613356956,3.067757
1gpu,train,614394785,3.017231
1gpu,train,615432614,3.086302
1gpu,train,616470444,3.096284
1gpu,train,617508273,3.070273
1gpu,train,618546102,3.103706
1gpu,train,619583931,3.051761
1gpu,train,620621760,3.093553
1gpu,train,621659589,3.065633
1gpu,train,622697418,3.082799
1gpu,train,623735247,3.069089
1gpu,train,624773076,3.076712
1gpu,train,625810905,3.054146
1gpu,train,626848734,3.041285
1gpu,train,627886563,3.053455
1gpu,train,628924392,3.024881
1gpu,train,629962221,3.058033
1gpu,train,631000050,3.052143
1gpu,train,632037879,3.107060
1gpu,train,633075708,3.077882
1gpu,train,634113537,3.024139
1gpu,train,635151366,3.128589
1gpu,train,636189195,3.050965
1gpu,train,637227024,3.076783
1gpu,train,638264853,3.063202
1gpu,train,639302682,3.086134
1gpu,train,640340511,3.069271
1gpu,train,641378340,3.067893
1gpu,train,642416169,3.023844
1gpu,train,643453998,3.083817
1gpu,train,644491827,3.044048
1gpu,train,645529656,3.036492
1gpu,train,646567485,3.078695
1gpu,train,647605314,3.115045
1gpu,train,648643143,3.045158
1gpu,train,649680972,3.065486
1gpu,train,650718802,3.033208
1gpu,train,651756631,3.085206
1gpu,train,652794460,3.066810
1gpu,train,653832289,3.085678
1gpu,train,654870118,3.086843
1gpu,train,655907947,3.098971
1gpu,train,656945776,3.074195
1gpu,train,657983605,3.085393
1gpu,train,659021434,3.059050
1gpu,train,660059263,3.068476
1gpu,train,661097092,3.053787
1gpu,train,662134921,3.058161
1gpu,train,663172750,3.065882
1gpu,train,664210579,3.043041
1gpu,train,665248408,3.032030
1gpu,train,666286237,3.049788
1gpu,train,667324066,3.056312
1gpu,train,668361895,3.038922
1gpu,train,669399724,3.026297
1gpu,train,670437553,3.018358
1gpu,train,671475382,3.114750
1gpu,train,672513211,3.000902
1gpu,train,673551040,3.039576
1gpu,train,674588869,3.043161
1gpu,train,675626698,3.041843
1gpu,train,676664527,3.024667
1gpu,train,677702356,3.066349
1gpu,train,678740185,2.971795
1gpu,train,679778014,3.070782
1gpu,train,680815843,3.054517
1gpu,train,681853672,3.065052
1gpu,train,682891501,3.046212
1gpu,train,683929330,3.111329
1gpu,train,684967159,3.036397
1gpu,train,686004989,3.041001
1gpu,train,687042818,3.037358
1gpu,train,688080647,3.050554
1gpu,train,689118476,3.091138
1gpu,train,690156305,3.063405
1gpu,train,691194134,3.079905
1gpu,train,692231963,3.125018
1gpu,train,693269792,3.021250
1gpu,train,694307621,3.079460
1gpu,train,695345450,3.056099
1gpu,train,696383279,3.058331
1gpu,train,697421108,3.029087
1gpu,train,698458937,3.043891
1gpu,train,699496766,3.080248
1gpu,train,700534595,3.052041
1gpu,train,701572424,3.049580
1gpu,train,702610253,3.035775
1gpu,train,703648082,3.059188
1gpu,train,704685911,3.078107
1gpu,train,705723740,3.096374
1gpu,train,706761569,3.043434
1gpu,train,707799398,3.067806
1gpu,train,708837227,3.143413
1gpu,train,709875056,3.070554
1gpu,train,710912885,3.066620
1gpu,train,711950714,3.078650
1gpu,train,712988543,3.051090
1gpu,train,714026372,3.099561
1gpu,train,715064201,3.051267
1gpu,train,716102030,3.100493
1gpu,train,717139859,3.085772
1gpu,train,718177688,3.073208
1gpu,train,719215517,3.054159
1gpu,train,720253346,3.087444
1gpu,train,721291176,3.114248
1gpu,train,722329005,3.091059
1gpu,train,723366834,3.082842
1gpu,train,724404663,3.075457
1gpu,train,725442492,3.053399
1gpu,train,726480321,3.073011
1gpu,train,727518150,3.072133
1gpu,train,728555979,3.083941
1gpu,train,729593808,3.071753
1gpu,train,730631637,3.030894
1gpu,train,731669466,3.071959
1gpu,train,732707295,3.084205
1gpu,train,733745124,3.094432
1gpu,train,734782953,3.079736
1gpu,train,735820782,3.037396
1gpu,train,736858611,3.065614
1gpu,train,737896440,3.070584
1gpu,train,738934269,3.055395
1gpu,train,739972098,3.046281
1gpu,train,741009927,3.088732
1gpu,train,742047756,3.055683
1gpu,train,743085585,3.063863
1gpu,train,744123414,3.011465
1gpu,train,745161243,3.029614
1gpu,train,746199072,3.057878
1gpu,train,747236901,3.026605
1gpu,train,748274730,3.094144
1gpu,train,749312559,3.023617
1gpu,train,750350388,3.046767
1gpu,train,751388217,3.026716
1gpu,train,752426046,3.041883
1gpu,train,753463875,3.010979
1gpu,train,754501704,3.091980
1gpu,train,755539533,3.039267
1gpu,train,756577363,3.033817
1gpu,train,757615192,3.090132
1gpu,train,758653021,3.000879
1gpu,train,759690850,3.042870
1gpu,train,760728679,3.018990
1gpu,train,761766508,3.053686
1gpu,train,762804337,3.080156
1gpu,train,763842166,3.015356
1gpu,train,764879995,3.056200
1gpu,train,765917824,3.023649
1gpu,train,766955653,3.057019
1gpu,train,767993482,3.041860
1gpu,train,769031311,3.104638
1gpu,train,770069140,3.046082
1gpu,train,771106969,3.053337
1gpu,train,772144798,3.075593
1gpu,train,773182627,3.081763
1gpu,train,774220456,3.047989
1gpu,train,775258285,3.058698
1gpu,train,776296114,3.075878
1gpu,train,777333943,3.077022
1gpu,train,778371772,3.064090
1gpu,train,779409601,3.067457
1gpu,train,780447430,3.076814
1gpu,train,781485259,3.072628
1gpu,train,782523088,3.067058
1gpu,train,783560917,3.089137
1gpu,train,784598746,3.055195
1gpu,train,785636575,3.054927
1gpu,train,786674404,3.081496
1gpu,train,787712233,3.068112
1gpu,train,788750062,3.067346
1gpu,train,789787891,3.037066
1gpu,train,790825720,2.994697
1gpu,train,791863550,3.035096
1gpu,train,792901379,3.045170
1gpu,train,793939208,3.051270
1gpu,train,794977037,3.087110
1gpu,train,796014866,3.047328
1gpu,train,797052695,3.033242
1gpu,train,798090524,3.050160
1gpu,train,799128353,3.021158
1gpu,train,800166182,3.047679
1gpu,train,801204011,3.042119
1gpu,train,802241840,3.015857
1gpu,train,803279669,2.987746
1gpu,train,804317498,3.061732
1gpu,train,805355327,3.047066
1gpu,train,806393156,3.056838
1gpu,train,807430985,3.054898
1gpu,train,808468814,3.037770
1gpu,train,809506643,3.030342
1gpu,train,810544472,3.053070
1gpu,train,811582301,3.076130
1gpu,train,812620130,3.073420
1gpu,train,813657959,3.072029
1gpu,train,814695788,3.051316
1gpu,train,815733617,3.056424
1gpu,train,816771446,3.050596
1gpu,train,817809275,3.054605
1gpu,train,818847104,3.012581
1gpu,train,819884933,3.038389
1gpu,train,820922762,3.037334
1gpu,train,821960591,3.024347
1gpu,train,822998420,3.052178
1gpu,train,824036249,3.050310
1gpu,train,825074078,3.042622
1gpu,train,826111907,3.067663
1gpu,train,827149737,3.038159
1gpu,train,828187566,3.110873
1gpu,train,829225395,3.000796
1gpu,train,830263224,3.041367
1gpu,train,831301053,3.041513
1gpu,train,832338882,3.041040
1gpu,train,833376711,3.036710
1gpu,train,834414540,3.057546
1gpu,train,835452369,3.024177
1gpu,train,836490198,3.072940
1gpu,train,837528027,3.024243
1gpu,train,838565856,3.018442
1gpu,train,839603685,3.026299
1gpu,train,840641514,3.052479
1gpu,train,841679343,3.082142
1gpu,train,842717172,3.030656
1gpu,train,843755001,3.056769
1gpu,train,844792830,3.049266
1gpu,train,845830659,3.041365
1gpu,train,846868488,3.031007
1gpu,train,847906317,3.028870
1gpu,train,848944146,3.050300
1gpu,train,849981975,3.039759
1gpu,train,851019804,3.046505
1gpu,train,852057633,3.048598
1gpu,train,853095462,3.070996
1gpu,train,854133291,3.053280
1gpu,train,855171120,3.035218
1gpu,train,856208949,2.986140
1gpu,train,857246778,3.000799
1gpu,train,858284607,3.036420
1gpu,train,859322436,3.059903
1gpu,train,860360265,3.024212
1gpu,train,861398094,3.019452
1gpu,train,862435924,3.019997
1gpu,train,863473753,3.026025
1gpu,train,864511582,3.022964
1gpu,train,865549411,3.010234
1gpu,train,866587240,2.953095
1gpu,train,867625069,2.995313
1gpu,train,868662898,3.021194
1gpu,train,869700727,3.043737
1gpu,train,870738556,3.003929
1gpu,train,871776385,3.058775
1gpu,train,872814214,2.993634
1gpu,train,873852043,3.025200
1gpu,train,874889872,3.038787
1gpu,train,875927701,3.056982
1gpu,train,876965530,3.046022
1gpu,train,878003359,3.059924
1gpu,train,879041188,3.012693
1gpu,train,880079017,3.012888
1gpu,train,881116846,3.055036
1gpu,train,882154675,3.050064
1gpu,train,883192504,3.012632
1gpu,train,884230333,2.988799
1gpu,train,885268162,3.004801
1gpu,train,886305991,3.005739
1gpu,train,887343820,3.037349
1gpu,train,888381649,3.051592
1gpu,train,889419478,3.054788
1gpu,train,890457307,3.015852
1gpu,train,891495136,3.038178
1gpu,train,892532965,3.048563
1gpu,train,893570794,3.065461
1gpu,train,894608623,3.060104
1gpu,train,895646452,3.041522
1gpu,train,896684281,3.056553
1gpu,train,897722111,3.056739
1gpu,train,898759940,3.020017
1gpu,train,899797769,3.008473
1gpu,train,900835598,3.058754
1gpu,train,901873427,3.039071
1gpu,train,902911256,3.011132
1gpu,train,903949085,3.030271
1gpu,train,904986914,3.042520
1gpu,train,906024743,3.043679
1gpu,train,907062572,3.016184
1gpu,train,908100401,3.046808
1gpu,train,909138230,3.083804
1gpu,train,910176059,3.018567
1gpu,train,911213888,3.021716
1gpu,train,912251717,3.021744
1gpu,train,913289546,3.013954
1gpu,train,914327375,3.008330
1gpu,train,915365204,2.987626
1gpu,train,916403033,3.019034
1gpu,train,917440862,3.035859
1gpu,train,918478691,3.035800
1gpu,train,919516520,3.038830
1gpu,train,920554349,3.053953
1gpu,train,921592178,3.031796
1gpu,train,922630007,3.098351
1gpu,train,923667836,3.007917
1gpu,train,924705665,3.017514
1gpu,train,925743494,3.019543
1gpu,train,926781323,2.991969
1gpu,train,927819152,2.969414
1gpu,train,928856981,3.081338
1gpu,train,929894810,3.028627
1gpu,train,930932639,3.046567
1gpu,train,931970469,2.976896
1gpu,train,933008298,3.027179
1gpu,train,934046127,3.056615
1gpu,train,935083956,3.027443
1gpu,train,936121785,3.000711
1gpu,train,937159614,3.026246
1gpu,train,938197443,2.990828
1gpu,train,939235272,3.003120
1gpu,train,940273101,2.988363
1gpu,train,941310930,2.997739
1gpu,train,942348759,3.018119
1gpu,train,943386588,2.970903
1gpu,train,944424417,3.038601
1gpu,train,945462246,3.009304
1gpu,train,946500075,2.995350
1gpu,train,947537904,3.044766
1gpu,train,948575733,3.033981
1gpu,train,949613562,2.994698
1gpu,train,950651391,3.059495
1gpu,train,951689220,3.023105
1gpu,train,952727049,3.036039
1gpu,train,953764878,3.037930
1gpu,train,954802707,3.059400
1gpu,train,955840536,3.066875
1gpu,train,956878365,3.056736
1gpu,train,957916194,3.025338
1gpu,train,958954023,2.995933
1gpu,train,959991852,3.004046
1gpu,train,961029681,3.017201
1gpu,train,962067510,3.032717
1gpu,train,963105339,2.995485
1gpu,train,964143168,3.020473
1gpu,train,965180997,3.033439
1gpu,train,966218826,3.027056
1gpu,train,967256656,2.973003
1gpu,train,968294485,2.986372
1gpu,train,969332314,3.036813
1gpu,train,970370143,3.021694
1gpu,train,971407972,3.015879
1gpu,train,972445801,2.989000
1gpu,train,973483630,3.019471
1gpu,train,974521459,3.087845
1gpu,train,975559288,3.028705
1gpu,train,976597117,3.052269
1gpu,train,977634946,3.049056
1gpu,train,978672775,2.993331
1gpu,train,979710604,3.031325
1gpu,train,980748433,3.026289
1gpu,train,981786262,3.063396
1gpu,train,982824091,3.017689
1gpu,train,983861920,2.995067
1gpu,train,984899749,2.986550
1gpu,train,985937578,3.041910
1gpu,train,986975407,2.996567
1gpu,train,988013236,3.012139
1gpu,train,989051065,2.986875
1gpu,train,990088894,3.025401
1gpu,train,991126723,3.018004
1gpu,train,992164552,3.012558
1gpu,train,993202381,2.983168
1gpu,train,994240210,2.978083
1gpu,train,995278039,3.014410
1gpu,train,996315868,2.984692
1gpu,train,997353697,2.947677
1gpu,train,998391526,2.991469
1gpu,train,999429355,3.039567
1gpu,train,1000467184,3.022231
1gpu,train,1001505013,2.963960
1gpu,train,1002542843,2.984577
1gpu,train,1003580672,2.994860
1gpu,train,1004618501,3.005919
1gpu,train,1005656330,3.024226
1gpu,train,1006694159,3.026337
1gpu,train,1007731988,2.996143
1gpu,train,1008769817,3.016643
1gpu,train,1009807646,3.010099
1gpu,train,1010845475,3.003674
1gpu,train,1011883304,3.022329
1gpu,train,1012921133,2.971037
1gpu,train,1013958962,2.991637
1gpu,train,1014996791,3.014244
1gpu,train,1016034620,2.982122
1gpu,train,1017072449,2.976664
1gpu,train,1018110278,2.971945
1gpu,train,1019148107,2.982090
1gpu,train,1020185936,3.014129
1gpu,train,1021223765,2.979866
1gpu,train,1022261594,2.915673
1gpu,train,1023299423,2.963833
1gpu,train,1024337252,2.954883
1gpu,train,1025375081,2.990782
1gpu,train,1026412910,3.012370
1gpu,train,1027450739,3.007957
1gpu,train,1028488568,2.972766
1gpu,train,1029526397,2.960328
1gpu,train,1030564226,2.998236
1gpu,train,1031602055,3.002006
1gpu,train,1032639884,3.038609
1gpu,train,1033677713,3.028706
1gpu,train,1034715542,2.992588
1gpu,train,1035753371,3.042971
1gpu,train,1036791200,3.002551
1gpu,train,1037829030,3.011610
1gpu,train,1038866859,3.018068
1gpu,train,1039904688,3.000568
1gpu,train,1040942517,3.011949
1gpu,eval,10410722,6.841795
1gpu,eval,20821445,5.833626
1gpu,eval,31232167,5.265008
1gpu,eval,41642890,4.935721
1gpu,eval,52053612,4.690011
1gpu,eval,62464335,4.473675
1gpu,eval,72875057,4.319352
1gpu,eval,83285780,4.216135
1gpu,eval,93696502,4.123645
1gpu,eval,104107225,4.024448
1gpu,eval,114517947,3.961690
1gpu,eval,124928669,3.887915
1gpu,eval,135339392,3.816341
1gpu,eval,145750114,3.736542
1gpu,eval,156160837,3.672532
1gpu,eval,166571559,3.621791
1gpu,eval,176982282,3.573312
1gpu,eval,187393004,3.536129
1gpu,eval,197803727,3.500125
1gpu,eval,208214449,3.478746
1gpu,eval,218625171,3.451338
1gpu,eval,229035894,3.421629
1gpu,eval,239446616,3.399004
1gpu,eval,249857339,3.392775
1gpu,eval,260268061,3.365152
1gpu,eval,270678784,3.348972
1gpu,eval,281089506,3.338423
1gpu,eval,291500229,3.322556
1gpu,eval,301910951,3.297900
1gpu,eval,312321674,3.290263
1gpu,eval,322732396,3.288625
1gpu,eval,333143118,3.271295
1gpu,eval,343553841,3.260045
1gpu,eval,353964563,3.250065
1gpu,eval,364375286,3.241107
1gpu,eval,374786008,3.228498
1gpu,eval,385196731,3.225057
1gpu,eval,395607453,3.215051
1gpu,eval,406018176,3.205595
1gpu,eval,416428898,3.198355
1gpu,eval,426839621,3.192593
1gpu,eval,437250343,3.183095
1gpu,eval,447661065,3.174156
1gpu,eval,458071788,3.169223
1gpu,eval,468482510,3.166043
1gpu,eval,478893233,3.160705
1gpu,eval,489303955,3.154592
1gpu,eval,499714678,3.149188
1gpu,eval,510125400,3.143209
1gpu,eval,520536123,3.137948
1gpu,eval,530946845,3.135180
1gpu,eval,541357568,3.124897
1gpu,eval,551768290,3.123137
1gpu,eval,562179012,3.121343
1gpu,eval,572589735,3.110683
1gpu,eval,583000457,3.111243
1gpu,eval,593411180,3.102963
1gpu,eval,603821902,3.100988
1gpu,eval,614232625,3.101777
1gpu,eval,624643347,3.098479
1gpu,eval,635054070,3.093537
1gpu,eval,645464792,3.087770
1gpu,eval,655875514,3.088983
1gpu,eval,666286237,3.079511
1gpu,eval,676696959,3.076882
1gpu,eval,687107682,3.072614
1gpu,eval,697518404,3.074422
1gpu,eval,707929127,3.068832
1gpu,eval,718339849,3.063582
1gpu,eval,728750572,3.061776
1gpu,eval,739161294,3.056455
1gpu,eval,749572017,3.053067
1gpu,eval,759982739,3.050030
1gpu,eval,770393461,3.047671
1gpu,eval,780804184,3.050481
1gpu,eval,791214906,3.044815
1gpu,eval,801625629,3.040167
1gpu,eval,812036351,3.036801
1gpu,eval,822447074,3.036094
1gpu,eval,832857796,3.034879
1gpu,eval,843268519,3.031167
1gpu,eval,853679241,3.030496
1gpu,eval,864089964,3.027014
1gpu,eval,874500686,3.024645
1gpu,eval,884911408,3.021542
1gpu,eval,895322131,3.021232
1gpu,eval,905732853,3.023399
1gpu,eval,916143576,3.017561
1gpu,eval,926554298,3.022056
1gpu,eval,936965021,3.011992
1gpu,eval,947375743,3.011283
1gpu,eval,957786466,3.014039
1gpu,eval,968197188,3.012365
1gpu,eval,978607911,3.011066
1gpu,eval,989018633,3.002940
1gpu,eval,999429355,3.005549
1gpu,eval,1009840078,3.004421
1gpu,eval,1020250800,3.003306
1gpu,eval,1030661523,2.999271
1gpu,eval,1041072245,2.999118
pl_h100,train,1037894,9.454939
pl_h100,train,2075787,9.418324
